case	kind	index	ah	av	lh	lv	rh	rv
wide-convex-general	R	27	530.411111111	285.233333333	530.411111111	285.233333333	530.411111111	285.233333333
wide-convex-general	R	28	633.768055556	279.429166667	633.768055556	279.429166667	633.768055556	279.429166667
wide-convex-general	R	29	737.125	273.625	737.125	273.625	737.125	273.625
wide-grid-source-convex	R	0	175.928853755	146.785243742	175.928853755	146.785243742	175.928853755	146.785243742
wide-grid-source-convex	R	1	255.748792271	148.278436539	255.748792271	148.278436539	255.748792271	148.278436539
wide-grid-source-convex	R	2	351.532718489	150.070267896	351.532718489	150.070267896	351.532718489	150.070267896
wide-grid-source-convex	R	3	431.352657005	151.563460694	431.352657005	151.563460694	431.352657005	151.563460694
wide-grid-source-convex	R	4	543.100570927	153.65393061	543.100570927	153.65393061	543.100570927	153.65393061
wide-grid-source-convex	R	5	654.848484848	155.744400527	654.848484848	155.744400527	654.848484848	155.744400527
wide-grid-source-convex	R	6	673.293807642	182.200263505	673.293807642	182.200263505	673.293807642	182.200263505
wide-grid-source-convex	R	7	563.428546333	180.695125165	563.428546333	180.695125165	563.428546333	180.695125165
wide-grid-source-convex	R	8	453.563285024	179.189986825	453.563285024	179.189986825	453.563285024	179.189986825
wide-grid-source-convex	R	9	375.088098375	178.114888011	375.088098375	178.114888011	375.088098375	178.114888011
wide-grid-source-convex	R	10	280.917874396	176.824769433	280.917874396	176.824769433	280.917874396	176.824769433
wide-grid-source-convex	R	11	202.442687747	175.749670619	202.442687747	175.749670619	202.442687747	175.749670619
wide-grid-source-convex	R	12	235.584980237	211.955204216	235.584980237	211.955204216	235.584980237	211.955204216
wide-grid-source-convex	R	13	312.379227053	212.507685551	312.379227053	212.507685551	312.379227053	212.507685551
wide-grid-source-convex	R	14	404.532323232	213.170663153	404.532323232	213.170663153	404.532323232	213.170663153
wide-grid-source-convex	R	15	481.326570048	213.723144488	481.326570048	213.723144488	481.326570048	213.723144488
wide-grid-source-convex	R	16	588.838515591	214.496618357	588.838515591	214.496618357	588.838515591	214.496618357
wide-grid-source-convex	R	17	696.350461133	215.270092227	696.350461133	215.270092227	696.350461133	215.270092227
wide-grid-source-convex	R	18	724.018445323	254.953886693	724.018445323	254.953886693	724.018445323	254.953886693
wide-grid-source-convex	R	19	619.3304787	255.058410189	619.3304787	255.058410189	619.3304787	255.058410189
wide-grid-source-convex	R	20	514.642512077	255.162933685	514.642512077	255.162933685	514.642512077	255.162933685
wide-grid-source-convex	R	21	439.865393061	255.237593325	439.865393061	255.237593325	439.865393061	255.237593325
wide-grid-source-convex	R	22	350.132850242	255.327184892	350.132850242	255.327184892	350.132850242	255.327184892
wide-grid-source-convex	R	23	275.355731225	255.401844532	275.355731225	255.401844532	275.355731225	255.401844532
wide-grid-source-convex	R	24	308.498023715	291.607378129	308.498023715	291.607378129	308.498023715	291.607378129
wide-grid-source-convex	R	25	381.594202899	291.01010101	381.594202899	291.01010101	381.594202899	291.01010101
wide-grid-source-convex	R	26	469.309617918	290.293368467	469.309617918	290.293368467	469.309617918	290.293368467
wide-grid-source-convex	R	27	542.405797101	289.696091348	542.405797101	289.696091348	542.405797101	289.696091348
wide-grid-source-convex	R	28	644.740447958	288.859903382	644.740447958	288.859903382	644.740447958	288.859903382
wide-grid-source-convex	R	29	747.075098814	288.023715415	747.075098814	288.023715415	747.075098814	288.023715415
wide-random-00	R	0	371.716983958	80.081704807	371.716983958	80.081704807	371.716983958	80.081704807
wide-random-00	R	1	427.851111232	59.982302003	427.851111232	59.982302003	427.851111232	59.982302003
wide-random-00	R	2	495.21206396	35.863018637	495.21206396	35.863018637	495.21206396	35.863018637
wide-random-00	R	3	551.346191234	15.763615832	551.346191234	15.763615832	551.346191234	15.763615832
wide-random-00	R	4	629.933969417	-12.375548094	629.933969417	-12.375548094	629.933969417	-12.375548094
wide-random-00	R	5	708.521747601	-40.514712021	708.521747601	-40.514712021	708.521747601	-40.514712021
wide-random-00	R	6	716.575841058	29.273873873	716.575841058	29.273873873	716.575841058	29.273873873
wide-random-00	R	7	635.448693349	47.26582713	635.448693349	47.26582713	635.448693349	47.26582713
wide-random-00	R	8	554.32154564	65.257780387	554.32154564	65.257780387	554.32154564	65.257780387
wide-random-00	R	9	496.37358299	78.109175571	496.37358299	78.109175571	496.37358299	78.109175571
wide-random-00	R	10	426.836027811	93.530849791	426.836027811	93.530849791	426.836027811	93.530849791
wide-random-00	R	11	368.888065161	106.382244974	368.888065161	106.382244974	368.888065161	106.382244974
wide-random-00	R	12	365.351916666	139.257920183	365.351916666	139.257920183	365.351916666	139.257920183
wide-random-00	R	13	425.567173535	135.466534526	425.567173535	135.466534526	425.567173535	135.466534526
wide-random-00	R	14	497.825481778	130.916871738	497.825481778	130.916871738	497.825481778	130.916871738
wide-random-00	R	15	558.040738647	127.125486081	558.040738647	127.125486081	558.040738647	127.125486081
wide-random-00	R	16	642.342098263	121.817546161	642.342098263	121.817546161	642.342098263	121.817546161
wide-random-00	R	17	726.64345788	116.509606242	726.64345788	116.509606242	726.64345788	116.509606242
wide-random-00	R	18	738.724598066	221.192485083	738.724598066	221.192485083	738.724598066	221.192485083
wide-random-00	R	19	650.61418416	211.279608998	650.61418416	211.279608998	650.61418416	211.279608998
wide-random-00	R	20	562.503770255	201.366732914	562.503770255	201.366732914	562.503770255	201.366732914
wide-random-00	R	21	499.567760323	194.286107139	499.567760323	194.286107139	499.567760323	194.286107139
wide-random-00	R	22	424.044548404	185.789356209	424.044548404	185.789356209	424.044548404	185.789356209
wide-random-00	R	23	361.108538471	178.708730434	361.108538471	178.708730434	361.108538471	178.708730434
wide-random-00	R	24	357.572389976	211.584405643	357.572389976	211.584405643	357.572389976	211.584405643
wide-random-00	R	25	422.775694128	227.725040944	422.775694128	227.725040944	422.775694128	227.725040944
wide-random-00	R	26	501.01965911	247.093803306	501.01965911	247.093803306	501.01965911	247.093803306
wide-random-00	R	27	566.222963262	263.234438607	566.222963262	263.234438607	566.222963262	263.234438607
wide-random-00	R	28	657.507589075	285.831328029	657.507589075	285.831328029	657.507589075	285.831328029
wide-random-00	R	29	748.792214887	308.428217451	748.792214887	308.428217451	748.792214887	308.428217451
wide-random-01	R	0	351.289216553	128.238507537	351.289216553	128.238507537	351.289216553	128.238507537
wide-random-01	R	1	399.460880394	105.655390329	399.460880394	105.655390329	399.460880394	105.655390329
wide-random-01	R	2	457.266877004	78.555649681	457.266877004	78.555649681	457.266877004	78.555649681
wide-random-01	R	3	505.438540846	55.972532473	505.438540846	55.972532473	505.438540846	55.972532473
wide-random-01	R	4	572.878870225	24.356168383	572.878870225	24.356168383	572.878870225	24.356168383
wide-random-01	R	5	640.319199603	-7.260195707	640.319199603	-7.260195707	640.319199603	-7.260195707
wide-random-01	R	6	647.377808741	53.39612655	647.377808741	53.39612655	647.377808741	53.39612655
wide-random-01	R	7	572.857379096	74.945950499	572.857379096	74.945950499	572.857379096	74.945950499
wide-random-01	R	8	498.336949451	96.495774448	498.336949451	96.495774448	498.336949451	96.495774448
wide-random-01	R	9	445.108071133	111.88850584	445.108071133	111.88850584	445.108071133	111.88850584
wide-random-01	R	10	381.233417151	130.35978351	381.233417151	130.35978351	381.233417151	130.35978351
wide-random-01	R	11	328.004538833	145.752514902	328.004538833	145.752514902	328.004538833	145.752514902
wide-random-01	R	12	298.898691684	167.64502411	298.898691684	167.64502411	298.898691684	167.64502411
wide-random-01	R	13	358.449088097	161.240274987	358.449088097	161.240274987	358.449088097	161.240274987
wide-random-01	R	14	429.909563793	153.554576039	429.909563793	153.554576039	429.909563793	153.554576039
wide-random-01	R	15	489.459960206	147.149826916	489.459960206	147.149826916	489.459960206	147.149826916
wide-random-01	R	16	572.830515185	138.183178144	572.830515185	138.183178144	572.830515185	138.183178144
wide-random-01	R	17	656.201070164	129.216529372	656.201070164	129.216529372	656.201070164	129.216529372
wide-random-01	R	18	666.788983871	220.201012758	666.788983871	220.201012758	666.788983871	220.201012758
wide-random-01	R	19	572.798278492	214.067851318	572.798278492	214.067851318	572.798278492	214.067851318
wide-random-01	R	20	478.807573113	207.934689878	478.807573113	207.934689878	478.807573113	207.934689878
wide-random-01	R	21	411.671354985	203.553860278	411.671354985	203.553860278	411.671354985	203.553860278
wide-random-01	R	22	331.107893232	198.296864758	331.107893232	198.296864758	331.107893232	198.296864758
wide-random-01	R	23	263.971675104	193.916035158	263.971675104	193.916035158	263.971675104	193.916035158
wide-random-01	R	24	234.865827955	215.808544366	234.865827955	215.808544366	234.865827955	215.808544366
wide-random-01	R	25	308.323564178	229.177356235	308.323564178	229.177356235	308.323564178	229.177356235
wide-random-01	R	26	396.472847646	245.219930477	396.472847646	245.219930477	396.472847646	245.219930477
wide-random-01	R	27	469.930583869	258.588742347	469.930583869	258.588742347	469.930583869	258.588742347
wide-random-01	R	28	572.771414581	277.305078963	572.771414581	277.305078963	572.771414581	277.305078963
wide-random-01	R	29	675.612245293	296.02141558	675.612245293	296.02141558	675.612245293	296.02141558
wide-random-02	R	0	262.8775991	192.339202515	262.8775991	192.339202515	262.8775991	192.339202515
wide-random-02	R	1	322.441969146	214.44685089	322.441969146	214.44685089	322.441969146	214.44685089
wide-random-02	R	2	393.919213201	240.976028939	393.919213201	240.976028939	393.919213201	240.976028939
wide-random-02	R	3	453.483583247	263.083677314	453.483583247	263.083677314	453.483583247	263.083677314
wide-random-02	R	4	536.873701312	294.034385039	536.873701312	294.034385039	536.873701312	294.034385039
wide-random-02	R	5	620.263819376	324.985092764	620.263819376	324.985092764	620.263819376	324.985092764
wide-random-02	R	6	588.564535359	363.227462779	588.564535359	363.227462779	588.564535359	363.227462779
wide-random-02	R	7	503.652520947	326.635246156	503.652520947	326.635246156	503.652520947	326.635246156
wide-random-02	R	8	418.740506534	290.043029533	418.740506534	290.043029533	418.740506534	290.043029533
wide-random-02	R	9	358.089067668	263.905731945	358.089067668	263.905731945	358.089067668	263.905731945
wide-random-02	R	10	285.307341029	232.540974839	285.307341029	232.540974839	285.307341029	232.540974839
wide-random-02	R	11	224.655902163	206.403677251	224.655902163	206.403677251	224.655902163	206.403677251
wide-random-02	R	12	176.878780992	223.984270671	176.878780992	223.984270671	176.878780992	223.984270671
wide-random-02	R	13	238.889055883	255.158629776	238.889055883	255.158629776	238.889055883	255.158629776
wide-random-02	R	14	313.301385752	292.567860701	313.301385752	292.567860701	313.301385752	292.567860701
wide-random-02	R	15	375.311660644	323.742219806	375.311660644	323.742219806	375.311660644	323.742219806
wide-random-02	R	16	462.126045491	367.386322552	462.126045491	367.386322552	462.126045491	367.386322552
wide-random-02	R	17	548.940430339	411.030425298	548.940430339	411.030425298	548.940430339	411.030425298
wide-random-02	R	18	501.391504313	468.393980322	501.391504313	468.393980322	501.391504313	468.393980322
wide-random-02	R	19	412.294274944	416.287614227	412.294274944	416.287614227	412.294274944	416.287614227
wide-random-02	R	20	323.197045574	364.181248133	323.197045574	364.181248133	323.197045574	364.181248133
wide-random-02	R	21	259.556167453	326.962415209	259.556167453	326.962415209	259.556167453	326.962415209
wide-random-02	R	22	183.187113708	282.2998157	183.187113708	282.2998157	183.187113708	282.2998157
wide-random-02	R	23	119.546235587	245.080982775	119.546235587	245.080982775	119.546235587	245.080982775
wide-random-02	R	24	71.769114416	262.661576195	71.769114416	262.661576195	71.769114416	262.661576195
wide-random-02	R	25	136.768828562	304.917470636	136.768828562	304.917470636	136.768828562	304.917470636
wide-random-02	R	26	214.768485537	355.624543965	214.768485537	355.624543965	214.768485537	355.624543965
wide-random-02	R	27	279.768199683	397.880438406	279.768199683	397.880438406	279.768199683	397.880438406
wide-random-02	R	28	370.767799488	457.038690624	370.767799488	457.038690624	370.767799488	457.038690624
wide-random-02	R	29	461.767399293	516.196942841	461.767399293	516.196942841	461.767399293	516.196942841
wide-random-03	R	0	104.741333255	102.837919873	104.741333255	102.837919873	104.741333255	102.837919873
wide-random-03	R	1	213.278278389	101.159821588	213.278278389	101.159821588	213.278278389	101.159821588
wide-random-03	R	2	343.52261255	99.146103646	343.52261255	99.146103646	343.52261255	99.146103646
wide-random-03	R	3	452.059557684	97.468005362	452.059557684	97.468005362	452.059557684	97.468005362
wide-random-03	R	4	604.011280872	95.118667763	604.011280872	95.118667763	604.011280872	95.118667763
wide-random-03	R	5	755.96300406	92.769330164	755.96300406	92.769330164	755.96300406	92.769330164
wide-random-03	R	6	756.710692725	103.478703466	756.710692725	103.478703466	756.710692725	103.478703466
wide-random-03	R	7	611.984011585	109.783265658	611.984011585	109.783265658	611.984011585	109.783265658
wide-random-03	R	8	467.257330445	116.08782785	467.257330445	116.08782785	467.257330445	116.08782785
wide-random-03	R	9	363.88112963	120.591086558	363.88112963	120.591086558	363.88112963	120.591086558
wide-random-03	R	10	239.829688653	125.994997008	239.829688653	125.994997008	239.829688653	125.994997008
wide-random-03	R	11	136.453487838	130.498255717	136.453487838	130.498255717	136.453487838	130.498255717
wide-random-03	R	12	176.093681067	165.073675522	176.093681067	165.073675522	176.093681067	165.073675522
wide-random-03	R	13	273.018951482	157.038966284	273.018951482	157.038966284	273.018951482	157.038966284
wide-random-03	R	14	389.32927598	147.397315198	389.32927598	147.397315198	389.32927598	147.397315198
wide-random-03	R	15	486.254546395	139.36260596	486.254546395	139.36260596	486.254546395	139.36260596
wide-random-03	R	16	621.949924976	128.114013026	621.949924976	128.114013026	621.949924976	128.114013026
wide-random-03	R	17	757.645303557	116.865420092	757.645303557	116.865420092	757.645303557	116.865420092
wide-random-03	R	18	758.766836556	132.929480045	758.766836556	132.929480045	758.766836556	132.929480045
wide-random-03	R	19	633.909021046	150.110909868	633.909021046	150.110909868	633.909021046	150.110909868
wide-random-03	R	20	509.051205536	167.292339692	509.051205536	167.292339692	509.051205536	167.292339692
wide-random-03	R	21	419.8670516	179.564789566	419.8670516	179.564789566	419.8670516	179.564789566
wide-random-03	R	22	312.846066877	194.291729415	312.846066877	194.291729415	312.846066877	194.291729415
wide-random-03	R	23	223.661912941	206.564179289	223.661912941	206.564179289	223.661912941	206.564179289
wide-random-03	R	24	263.30210617	241.139599094	263.30210617	241.139599094	263.30210617	241.139599094
wide-random-03	R	25	346.035329706	225.33569869	346.035329706	225.33569869	346.035329706	225.33569869
wide-random-03	R	26	445.31519795	206.371018206	445.31519795	206.371018206	445.31519795	206.371018206
wide-random-03	R	27	528.048421486	190.567117802	528.048421486	190.567117802	528.048421486	190.567117802
wide-random-03	R	28	643.874934437	168.441657237	643.874934437	168.441657237	643.874934437	168.441657237
